NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Aline Luisa Domingues Oliveira Baptista Correia,Beco de Bonjóia Nº262,9587-412,Aline.Correia@outlook.com,479384731,924113764
Aléxis Soares Azevedo Paiva Maia,Avenida dos Combatentes da Grande Guerra Nº14,9627-873,Aléxis.Maia@hotmail.com,620705499,921394743
Eric Henriques,Beco da Bicha Nº195,4897-692,Eric.Henriques@outlook.pt,453117932,968614046
Antónia Morais Morais,Bairro de São Roque da Lameira Nº935,2359-144,Antónia.Morais@gmail.com,624199248,921026943
Elisabeth Teixeira Domingues Assunção,Alameda de Cláudio Carneiro Nº769,4441-453,Elisabeth.Assunção@mundo.pt,644044184,922152400
Rosarinho Daria Araújo Cruz Cunha,Bairro do Aleixo Nº952,4438-062,Rosarinho.Cunha@isec.pt,769747472,931480876
Eliane Susana Teixeira,Jardim das Pichas Murchas Nº604,4653-852,Eliane.Teixeira@trabalho.pt,725346184,938479635
Marisol Laila Fernandes Andrade Vicente Teixeira,A Triste-Feia Nº577,9434-973,Marisol.Teixeira@trabalho.pt,534038798,927401938
Vincent Anton Lourenço Cruz Branco Ramos,Avenida Flor da Rosa Nº39,9319-379,Vincent.Ramos@trabalho.pt,341861560,924962351
Leo Alves Gonçalves,Avenida do Dr. Antunes Guimarães Nº354,7598-955,Leo.Gonçalves@isec.pt,433534276,931001080
Martim Maxim Cruz Santos Nunes Pires,Avenida do Conselho da Europa Nº366,1532-292,Martim.Pires@outlook.pt,793047998,915545579
Fátima Amorim Correia Miranda Faria,Bairro de Casas Económicas de Marechal Gomes da Costa Nº683,8341-826,Fátima.Faria@mundo.pt,719284277,911231077
Valentin Ibrahima Santos,Bairro de Santo Eugénio Nº134,6494-689,Valentin.Santos@isec.pt,406460043,963272370
Daniel Machado,Bairro de Casas Económicas de Marechal Gomes da Costa Nº620,3942-810,Daniel.Machado@isec.pt,307501997,912754403
Ezequiel Sá Brito Nunes Teixeira,Beco do Preto Nº469,2521-372,Ezequiel.Teixeira@outlook.pt,411042552,961388045
Emily Elena Maia Cunha,Beco do Preto Nº803,2372-302,Emily.Cunha@mundo.pt,419817226,934937837
Eli Jonas Simões,Bairro do Falcão Nº713,9627-077,Eli.Simões@mundo.pt,424931899,936526012
Miriam Micaela Pires Amorim Araújo,Avenida da Associação Empresarial de Portugal Nº131,2977-547,Miriam.Araújo@outlook.com,499163052,923857341
Lua Elisa Amorim,Beco do Outeiro Nº510,5923-320,Lua.Amorim@gmail.com,556558675,925689177
Cezar Pires Ramos Raposo,Alameda Arquitecto Carlos Ramos Nº291,4272-804,Cezar.Raposo@hotmail.com,225896538,910655369
Noemi Cruz Lima Vaz Cruz,Avenida de Camilo Nº489,2298-158,Noemi.Cruz@trabalho.pt,763545401,921087063
Ednilson Mark Moura Campos,Bairro de São Vicente de Paulo Nº526,8234-422,Ednilson.Campos@outlook.pt,703696107,913176033
César Haniel Gaspar Simões Gomes,Alameda de Manuel d'Arriaga Nº566,5781-563,César.Gomes@hotmail.com,282680232,966093356
Magda Raposo Amaral Rodrigues Loureiro,Avenida de Vímara Peres Nº373,6252-437,Magda.Loureiro@hotmail.com,551382317,967952305
Solange Marina Ribeiro Carneiro Nogueira Pires,Beco do Meiral Nº288,2321-375,Solange.Pires@trabalho.pt,501565819,910493541
Mathias Vicente Leite Monteiro Matos,Alameda de Aquilino Ribeiro Nº358,4372-988,Mathias.Matos@isec.pt,470875327,961579574
Dionísio Eliel Faria,Bairro de São Vicente de Paulo Nº248,2277-557,Dionísio.Faria@gmail.com,486562314,927436021
Mikel Teixeira Gomes,Avenida de D. João II Nº274,1681-981,Mikel.Gomes@isec.pt,477537839,961470091
Sofia Mendes Garcia,Bairro do Carvalhido Nº356,6172-220,Sofia.Garcia@trabalho.pt,495722219,939413322
Nikita Jónatas Brito Abreu,Alameda das Fontainhas Nº146,1195-828,Nikita.Abreu@isec.pt,649170871,931336969
Anaísa Pires Nogueira,Avenida da Associação Empresarial de Portugal Nº915,2619-919,Anaísa.Nogueira@trabalho.pt,681224191,968811275
Gustavo Ribeiro Moreira,Avenida de D. Afonso Henriques Nº292,1249-284,Gustavo.Moreira@outlook.com,725019294,919751322
Vitória Francesca Antunes Moreira Valente,Avenida de Nun'Álvares Pereira Nº707,2656-048,Vitória.Valente@hotmail.com,646820960,932502910
Iris Cardoso Pinheiro Moura Batista,Beco de S. João da Foz Nº406,6514-517,Iris.Batista@trabalho.pt,758018918,967616415
Enrique Leandro Teixeira Correia Cruz,Bairro do Leal Nº211,1512-263,Enrique.Cruz@hotmail.com,229100608,912876972
Aleksandr Aires Mendes Assunção Cunha,Beco da Beneditina Nº52,3384-515,Aleksandr.Cunha@mundo.pt,228509063,927555402
Flávio Almeid Soares Fonseca,Avenida dos Aliados Nº859,4657-307,Flávio.Fonseca@isec.pt,201915203,935589686
Anita Matias Antunes,Alameda Arquitecto Carlos Ramos Nº988,9898-802,Anita.Antunes@gmail.com,502057609,915058397
Isaque Melo,Bairro de Casas Económicas de Marechal Gomes da Costa Nº485,3152-285,Isaque.Melo@mundo.pt,216720375,917636924
Ângelo Esteves Araújo Matias Gomes,Avenida de Sidónio Pais Nº647,5269-291,Ângelo.Gomes@outlook.pt,603293925,969378508
James Octávio Fernandes Campos Almeid,Beco de S. João da Foz Nº927,7823-988,James.Almeid@isec.pt,674475014,968422694
Valéria Rita Garcia Gomes Gonçalves Oliveira,Avenida da BoavistaOuro e Massarelos Nº157,1191-456,Valéria.Oliveira@outlook.com,251879064,939521775
Marley Rocha Nunes Vieira Matias,Beco do Outeiro Nº128,5793-506,Marley.Matias@mundo.pt,774496478,919136324
Roberto Natanael Ramos Borges Simões,Escadinhas da Porta do Carro Nº352,8979-339,Roberto.Simões@outlook.com,636714845,921943584
Gisela Freitas Domingues,Avenida do Dr. Antunes Guimarães Nº403,4979-181,Gisela.Domingues@trabalho.pt,272300971,933681050
Assane Santos Almeid,Bairro Herculanoo Nº682,2866-206,Assane.Almeid@mundo.pt,461276940,935799076
Adolfo Michel Lopes Esteves Monteiro Rodrigues,Bairro do Aleixo Nº765,6439-804,Adolfo.Rodrigues@mundo.pt,433899782,928671455
Filipa Anna Monteiro Nascimento,Bairro de São João de Deus Nº336,7371-863,Filipa.Nascimento@hotmail.com,320269652,919153579
Kelly Lopes,Avenida de D. Afonso Henriques Nº232,6149-532,Kelly.Lopes@hotmail.com,365583510,929139081
Rosa Ivana Almeid,Bairro do Aleixo Nº787,5162-560,Rosa.Almeid@gmail.com,670350876,919187510
Nilton Rocha,Beco da Bicha Nº291,5554-285,Nilton.Rocha@isec.pt,282734967,926257702
Maiara Matos Fonseca Branco Cunha,Avenida de Sidónio Pais Nº771,7973-482,Maiara.Cunha@trabalho.pt,642966677,933140717
Maira Leal Maia Cunha,Avenida do Dr. Antunes Guimarães Nº243,2588-537,Maira.Cunha@isec.pt,412944304,927860574
Andrea Flor Antunes Freitas Sá Simões,Beco de Carreiras Nº28,4764-587,Andrea.Simões@hotmail.com,486273835,937417108
Mafalda Luana Soares Santos,Alameda de Aquilino Ribeiro Nº755,2781-969,Mafalda.Santos@outlook.com,418844578,961536474
Asael Cruz Melo Nascimento Valente,Beco de S. Macário Nº544,5237-682,Asael.Valente@mundo.pt,414007903,914311317
Kiami Mendes Morais,Avenida de Sidónio Pais Nº560,3796-530,Kiami.Morais@trabalho.pt,777544000,939858117
Kauê Cezar Leal Figueiredo Ribeiro,Bairro de Casas Económicas das Condominhas Nº895,5168-205,Kauê.Ribeiro@isec.pt,595298573,921395056
Aaron Matthew Ramos Barbosa,Avenida do Parque Nº311,3591-758,Aaron.Barbosa@outlook.pt,203709670,932022857
Nara Moreira,Alameda do Dr. Fernando de Azeredo Antas Nº388,1116-608,Nara.Moreira@outlook.com,285215599,968313487
Paula Aurora Barros,Beco do Machado Nº908,9716-328,Paula.Barros@hotmail.com,745151638,926450874
Mathias Almeid Nogueira Pires,Avenida do Brasil Nº565,3848-448,Mathias.Pires@gmail.com,478617128,923498362
Marisa Andreea Pinho Monteiro,Azinhaga da Bruxa Nº420,8592-134,Marisa.Monteiro@hotmail.com,638543839,916263017
Guilherme Mendes Cardoso Guerreiro,Avenida de Rodrigues de Freitas Nº391,7882-544,Guilherme.Guerreiro@outlook.pt,789134279,917646920
Amália Nicole Loureiro Gonçalves,Alameda de Manuel d'Arriaga Nº555,2218-757,Amália.Gonçalves@mundo.pt,717747143,914793024
Flor Erika Valente Leal,Avenida José Domingues dos Santos Nº165,3641-516,Flor.Leal@gmail.com,524117392,938584961
Laila Joana Branco Assunção Esteves Nascimento,Azinhaga da Bruxa Nº711,5384-244,Laila.Nascimento@isec.pt,325920720,915679593
Luciano Edilson Paiva Brito Branco Barros,Beco do Machado Nº65,2853-721,Luciano.Barros@trabalho.pt,411755154,963130699
Yasmine Salomé Magalhães Maia Esteves Loureiro,Alameda do Dr. António Macedo Nº639,3852-450,Yasmine.Loureiro@isec.pt,248035988,912372952
Daria Kiara Borges Macedo Mota Lopes,Avenida dos Combatentes da Grande Guerra Nº554,6853-938,Daria.Lopes@trabalho.pt,503316745,925202217
Thais Myriam Pinto Coelho Carvalho Abreu,Beco do Belo Nº525,7634-129,Thais.Abreu@trabalho.pt,550081123,963584824
Simaura Julia Pinho Cardoso Campos,Bairro do Bom Sucesso Nº67,3351-566,Simaura.Campos@trabalho.pt,403431461,921069084
Kévim Hélder Almeid,Bairro da Agra do Amial Nº763,2315-489,Kévim.Almeid@hotmail.com,592489465,968285933
Adriana Carlota Lima,Avenida de D. Afonso Henriques Nº706,7697-292,Adriana.Lima@mundo.pt,283714974,919082763
Salomão Sílvio Lopes,Rua dos Sete Céus Nº759,4572-469,Salomão.Lopes@outlook.pt,244578111,918146804
Damien Ferreira Valente Castro Mota,Avenida de Vímara Peres Nº208,8943-711,Damien.Mota@outlook.com,470385886,937695015
Wilson Leite Assunção Domingues,Bairro da Rainha D. Leonor Nº873,1157-349,Wilson.Domingues@outlook.com,268471185,964766431
Salomé Ellen Pacheco Azevedo Loureiro Cardoso,Bairro do Viso Nº493,7165-276,Salomé.Cardoso@gmail.com,509386311,922091073
Eugénio Claudino Campos Matias Cardoso Nogueira,Bairro de Costa Cabral 	Campanhã Nº215,2981-309,Eugénio.Nogueira@hotmail.com,432291946,967997951
Tamára Guadalupe Leite Campos,Beco do Preto Nº511,4831-865,Tamára.Campos@isec.pt,607093838,938882627
Sarah Cruz,Alameda das Fontainhas Nº101,6715-107,Sarah.Cruz@outlook.pt,648647175,923941115
Toni Macedo,Beco do Arrabalde Nº957,8847-980,Toni.Macedo@gmail.com,280524611,915456340
Estela Patrícia Raposo Campos Araújo Pinto,Avenida da França Nº521,6189-687,Estela.Pinto@isec.pt,253991426,936065857
Fernanda Bruna Campos Reis Barbosa Ramos,Beco de S. Marçal Nº257,7636-525,Fernanda.Ramos@trabalho.pt,230665361,919418562
Iriana Vicente Gonçalves Nascimento Castro,Bairro do Viso Nº326,6142-473,Iriana.Castro@mundo.pt,771448596,963830795
Liana Susana Pereira Monteiro Silva Fonseca,Bairro do Viso Nº836,4727-820,Liana.Fonseca@hotmail.com,244914521,935520161
Tomás Ferreira Mota,Beco da Bela Vista Nº369,7591-640,Tomás.Mota@outlook.com,488860174,925193365
Oscar Bernardo Silva Silva Macedo,Bairro de Casas Económicas da Azenha Nº823,7549-561,Oscar.Macedo@hotmail.com,366942882,923796645
Kévim Nogueira Melo Correia Borges,Bairro do Viso Nº736,9393-520,Kévim.Borges@mundo.pt,391083615,939422537
Moisés Nuno Fonseca,Bairro de Santo Eugénio Nº937,2135-132,Moisés.Fonseca@trabalho.pt,327298834,960778274
Margarida Guerreiro Monteiro Vicente,Bairro do Dr. Nuno Pinheiro Torres Nº591,3787-630,Margarida.Vicente@mundo.pt,779920169,919048207
Celeste Raissa Oliveira,Bairro de Casas Económicas do Ilhéu Nº56,9111-561,Celeste.Oliveira@outlook.com,322836948,914001278
Anastacia Angélica Barros Moreira Lopes,Escadinhas da Porta do Carro Nº316,1152-474,Anastacia.Lopes@outlook.pt,321920053,916568854
Noah Erik Lima Esteves Silva,Bairro de Casas Económicas de Paranhos Nº245,7977-430,Noah.Silva@mundo.pt,797549566,935085430
Martinha Mota Barbosa,Avenida do Brasil Nº70,6147-422,Martinha.Barbosa@trabalho.pt,488329353,963900720
Bernardo Axel Costa,Bairro de Casas Económicas do Ilhéu Nº401,9835-040,Bernardo.Costa@gmail.com,564699916,937291955
Tamára Juliana Araújo Silva Faria Cruz,Avenida de Paiva Couceiro Nº895,2537-655,Tamára.Cruz@trabalho.pt,287603408,966889679
Nolan Lopes,Beco da Bela Vista Nº290,5284-720,Nolan.Lopes@isec.pt,785026033,915685634
India Rodrigues Torres,Beco da Bicha Nº370,5646-593,India.Torres@outlook.com,203762038,939376981
Natanael Alberto Campos Monteiro Gonçalves Moura,Travessa da Amorosa Nº419,1313-238,Natanael.Moura@trabalho.pt,493362592,921777916
Augusto Henriques Assunção Cruz,Alameda de Cláudio Carneiro Nº992,1494-373,Augusto.Cruz@outlook.com,469317682,915736718
Cindy Renata Fonseca Simões,Bairro do Falcão Nº308,5731-738,Cindy.Simões@isec.pt,610096787,963987977
Micaela Tamára Antunes Neto Leal Coelho,Avenida 25 de Abril Nº570,6497-727,Micaela.Coelho@isec.pt,568491324,913901706
Rebecca Abreu Antunes,Travessa da Amorosa Nº853,7374-649,Rebecca.Antunes@gmail.com,539979035,936782707
Amadeu Leite Silva Maia Valente,Beco da Bela Vista Nº578,4395-193,Amadeu.Valente@outlook.pt,595519808,967261923
Alan Campos Machado Macedo,Bairro de Manuel Cardoso Agrelos Nº142,9614-824,Alan.Macedo@gmail.com,663702674,929948019
Esperança Marques Gomes Valente Faria,Alameda de Eça de Queirós Nº351,5555-335,Esperança.Faria@gmail.com,635812642,962496823
Horácio Ibrahima Fonseca Pinho Lopes,Avenida de Vasco da Gama Nº16,3535-646,Horácio.Lopes@outlook.com,327824015,923720727
Carmo Mendes,Bairro de Casas Económicas das Condominhas Nº485,2849-505,Carmo.Mendes@gmail.com,580950626,964057788
Stephany Andreia Valente,Bairro Herculanoo Nº548,2491-019,Stephany.Valente@hotmail.com,767603417,933830964
Ângelo Rodrigo Teixeira Barbosa Borges Matias,Alameda do Prof. Ruy Luís Gomes Nº952,1748-540,Ângelo.Matias@isec.pt,786086852,928776729
Álvaro Sebastian Marques Reis Macedo Borges,Bairro de Casas Económicas das Condominhas Nº95,6431-344,Álvaro.Borges@hotmail.com,603347613,960335474
Kelson Ezequiel Pinheiro Sousa,Avenida de D. Carlos I Nº476,5126-214,Kelson.Sousa@mundo.pt,763026834,969837352
Liz Estrela Melo Ramos Cardoso,Bairro do Cerco do Porto Nº940,1645-120,Liz.Cardoso@outlook.com,390033890,930613872
Nair Tamara Raposo,Bairro de Santo Eugénio Nº759,4675-936,Nair.Raposo@outlook.com,399902327,920406632
Oliver Matias,Bairro de Francos Nº767,5524-742,Oliver.Matias@isec.pt,759035068,910204496
Maira Lourenço Nunes,Bairro de Santo Eugénio Nº258,3161-561,Maira.Nunes@trabalho.pt,272367365,924962371
Yannick Vando Mendes,Alameda do Prof. Ruy Luís Gomes Nº86,7931-796,Yannick.Mendes@mundo.pt,797207522,927140525
Irene Briana Martins Jesus Henriques,Alameda de Aquilino Ribeiro Nº448,8421-102,Irene.Henriques@hotmail.com,556038965,920385414
Bárbara Giovanna Rocha Castro,Alameda das Fontainhas Nº661,7417-784,Bárbara.Castro@trabalho.pt,629993201,963991483
Kaio Eric Correia,Alameda do Dr. António Macedo Nº104,8676-491,Kaio.Correia@gmail.com,218147561,962672498
Violeta Costa Martins,Beco da Bela Vista Nº195,6965-450,Violeta.Martins@hotmail.com,702333657,964436166
Telma Esperança Cruz,Beco da Senhora da Luz Nº478,1274-198,Telma.Cruz@outlook.com,784658531,911898856
Elisa Ramos Rocha Moreira,Avenida de D. João II Nº954,8925-957,Elisa.Moreira@trabalho.pt,606464684,912465379
kévim Vicente Freitas Nascimento Brito,Beco de Passos Manuel Nº476,4489-178,kévim.Brito@hotmail.com,417591979,920318798
Neymar Almeid Guerreiro,Alameda do Dr. Fernando de Azeredo Antas Nº78,7886-744,Neymar.Guerreiro@trabalho.pt,650503099,921278990
Matei Amorim,Bairro do Aleixo Nº899,8147-182,Matei.Amorim@outlook.pt,786022310,923200919
Isaac Castro Coelho Faria Amorim,Bairro de Casas Económicas de António Aroso Nº433,3647-617,Isaac.Amorim@isec.pt,258324963,928947790
Ayden Danny Gomes,Escadinhas da Porta do Carro Nº386,9334-755,Ayden.Gomes@outlook.com,665875634,912173442
Rogério Teixeira Torres Batista,Bairro do Dr. Nuno Pinheiro Torres Nº568,6187-627,Rogério.Batista@outlook.com,554837260,919247905
Fabrício Mendes Anjos,Beco do Preto Nº86,9498-734,Fabrício.Anjos@mundo.pt,506786524,968888687
Bibiana Mónica Cunha Amaral Moreira,Bairro da Pasteleira Nº804,1246-650,Bibiana.Moreira@gmail.com,662234779,935221826
Damien Marcus Correia,Bairro de Casas Económicas do Amial Nº360,4762-730,Damien.Correia@gmail.com,267632840,960493189
Keyla Batista Barros Tavares Leal,Azinhaga da Bruxa Nº463,9413-634,Keyla.Leal@mundo.pt,486839540,966011782
Lígia Sá,Avenida de Vasco da Gama Nº559,9941-562,Lígia.Sá@hotmail.com,618425792,965252425
Luisa Daria Raposo Marques Paiva Gomes,Avenida de Paiva Couceiro Nº864,5773-254,Luisa.Gomes@hotmail.com,642041847,917083860
Yannis Abílio Costa,Avenida do Conselho da Europa Nº122,6881-172,Yannis.Costa@mundo.pt,313365473,930513293
Josué Edward Maia Pinto,Bairro do Outeiro Nº101,8254-154,Josué.Pinto@outlook.pt,325421180,917481759
Décio Ribeiro Correia Branco,Beco do Campo Nº409,6847-031,Décio.Branco@mundo.pt,389673149,969949895
Lucas Faria Rocha Neto,Alameda de Manuel d'Arriaga Nº500,9898-873,Lucas.Neto@hotmail.com,242373615,926386777
Lorenzo Matos,Beco do Meiral Nº909,6984-954,Lorenzo.Matos@gmail.com,405955842,963687733
Edson Kiami Faria Miranda,Avenida de Rodrigues de Freitas Nº306,1717-328,Edson.Miranda@outlook.com,613720012,917696595
Tamára Fernandes Maia Carneiro,Avenida de Gustavo Eiffel Nº996,7183-532,Tamára.Carneiro@outlook.pt,483407727,961185548
Wilson Rubim Antunes Santos Gomes Henriques,Beco do Meiral Nº665,9226-686,Wilson.Henriques@mundo.pt,636000997,937117912
Wagner Macedo Batista Esteves Esteves,Avenida de D. Afonso Henriques Nº628,5924-787,Wagner.Esteves@outlook.com,691546190,913427055
Helena Michele Coelho Magalhães Jesus Valente,Avenida de Vasco da Gama Nº482,3744-937,Helena.Valente@mundo.pt,278843337,939218801
Afonso Leal Moreira,Bairro de São João de Deus Nº6,1141-874,Afonso.Moreira@hotmail.com,532184110,966712328
Amaro Brito Valente,Beco do Belo Nº825,2321-829,Amaro.Valente@isec.pt,576314513,927489998
Anabela Marina Ramos Mota,Alameda do Dr. António Macedo Nº104,5151-113,Anabela.Mota@outlook.pt,590429091,968955486
Estrela Safira Mendes Carneiro,Bairro do Lagarteiro Nº768,2753-541,Estrela.Carneiro@mundo.pt,511013223,934345358
Soraia Domingues,Alameda das Fontainhas Nº898,6961-016,Soraia.Domingues@trabalho.pt,585940371,929140982
Toni Moisés Marques Andrade Freitas,Avenida de Nun'Álvares Pereira Nº374,6427-116,Toni.Freitas@isec.pt,431444383,969103067
Jerson Bernardo Leal,Bairro da Fonte da Moura Nº963,9127-381,Jerson.Leal@outlook.pt,638061256,917061932
Anabela Maísa Torres Santos,Avenida Flor da Rosa Nº104,1623-885,Anabela.Santos@outlook.com,234140307,923808353
Elias Lima,Bairro do Dr. Nuno Pinheiro Torres Nº779,2856-460,Elias.Lima@outlook.pt,320142633,939711380
Eliane Jennifer Baptista Pinheiro Esteves Pinto,Alameda de 25 de Abril Nº927,6698-948,Eliane.Pinto@outlook.pt,605568083,924961988
Marlene Lopes Melo,Avenida de Gustavo Eiffel Nº388,2368-488,Marlene.Melo@outlook.pt,405556803,961527682
Catarina Victória Costa,Beco da Bicha Nº269,4617-726,Catarina.Costa@mundo.pt,223711396,911777368
Carmo Vera Cunha,Avenida dos Combatentes da Grande Guerra Nº409,9278-950,Carmo.Cunha@isec.pt,760923043,915783431
Taísa Leah Reis,Beco do Belo Nº526,5283-769,Taísa.Reis@outlook.pt,766943580,937148018
Iara Fernandes Carneiro Brito,Escadinhas da Porta do Carro Nº127,2199-231,Iara.Brito@mundo.pt,670603583,925889976
Félix Castro Carvalho Castro Pinheiro,Avenida da BoavistaOuro e Massarelos Nº900,2992-905,Félix.Pinheiro@outlook.com,223854490,966172340
André Cristiano Abreu,Bairro de São Vicente de Paulo Nº845,7823-931,André.Abreu@gmail.com,606437765,966932891
Iasmin Fábia Torres Paiva Matos,Bairro de Casas Económicas de Marechal Gomes da Costa Nº676,1349-742,Iasmin.Matos@outlook.pt,388329956,968328040
Brayan Costa,Beco do Meiral Nº295,6762-456,Brayan.Costa@hotmail.com,460049350,927677094
Rosana Juliana Simões Soares,Bairro Herculanoo Nº462,9592-262,Rosana.Soares@gmail.com,387679903,926233500
Asael Lima Jesus Machado Barbosa,Avenida de D. João II Nº621,3866-013,Asael.Barbosa@trabalho.pt,333897914,934989707
Rui Dylan Carneiro,Bairro de Casas Económicas de Marechal Gomes da Costa Nº233,7114-146,Rui.Carneiro@gmail.com,682547393,934101012
Benjamim Edgar Campos Gaspar,Avenida do Bessa Nº379,6144-161,Benjamim.Gaspar@outlook.com,279584570,968877539
Erica Andrea Batista Figueiredo Matias,Avenida dos Combatentes da Grande Guerra Nº994,8879-536,Erica.Matias@isec.pt,640392770,918466424
Leandro Loureiro Loureiro Amorim,Bairro da Pasteleira Nº377,2687-064,Leandro.Amorim@outlook.pt,469099722,932274693
