NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Nara Laila Monteiro Leal,Rua do Açúcar Nº808,7118-404,Nara.Leal@mundo.pt,700988361,966935643
Dinis Abreu Gomes,Bairro do Dr. Nuno Pinheiro Torres Nº565,6748-460,Dinis.Gomes@hotmail.com,267750766,934100567
Rómulo Gui Costa Barbosa Macedo,Beco Central Nº990,2746-939,Rómulo.Macedo@gmail.com,667111712,927543869
Lourenço Pablo Pereira Maia Sá,Alameda de 25 de Abril Nº568,7991-020,Lourenço.Sá@outlook.pt,302191789,938420962
Sofia Cunha Leal,Avenida do Marechal Gomes da Costa Nº417,1422-383,Sofia.Leal@mundo.pt,270923231,926988544
Olavo Fonseca Costa Magalhães Nogueira,Azinhaga da Bruxa Nº373,8276-595,Olavo.Nogueira@outlook.pt,698609096,961971900
Rihanna Inês Morais Morais Soares,Avenida do Bessa Nº742,3433-728,Rihanna.Soares@outlook.com,426054619,924801914
Iker Dylan Jesus Lopes Carneiro Maia,Beco Central Nº800,4457-848,Iker.Maia@trabalho.pt,696574741,918818563
Anastacia Neto Nogueira Henriques,Bairro do Leal Nº381,8548-610,Anastacia.Henriques@outlook.pt,335701853,924262434
Diva Isaura Oliveira Borges,Bairro de Casas Económicas das Condominhas Nº297,2564-135,Diva.Borges@hotmail.com,489530813,931215478
Erika Alessia Matos Vaz Ramos,Bairro do Lagarteiro Nº814,6147-378,Erika.Ramos@isec.pt,557384789,928794805
Lucca Martins Carvalho,Avenida de D. Afonso Henriques Nº32,1961-255,Lucca.Carvalho@mundo.pt,519142598,914643188
Frederica Moura,Bairro de Santo Eugénio Nº88,9663-929,Frederica.Moura@trabalho.pt,278849192,914260837
Josias Ferreira,Bairro de Casas Económicas do Ilhéu Nº445,8487-470,Josias.Ferreira@outlook.com,668583719,935877821
Luisa Leite Mendes Leite Rocha,Bairro do Falcão Nº332,2525-312,Luisa.Rocha@gmail.com,305186464,918562407
Adrian Micael Maia Mendes Moura Cruz,Bairro de Pio XII Nº986,2393-354,Adrian.Cruz@hotmail.com,593761263,920965788
Elana Maiara Amaral Silva Correia,Beco do Campo Nº415,1973-921,Elana.Correia@mundo.pt,747189066,910490298
Cristiano Ziyu Lopes Miranda Torres,Avenida de Fontes Pereira de Melo Nº535,5644-729,Cristiano.Torres@mundo.pt,735600118,938744355
Yara Inês Silva,Beco do Belo Nº102,3973-805,Yara.Silva@trabalho.pt,480738584,967538411
Omar Pablo Rodrigues Rodrigues Faria Abreu,Bairro da Pasteleira Nº604,1196-583,Omar.Abreu@hotmail.com,707097239,919128530
Eduarda Coelho Teixeira Mota,Bairro de Casas Económicas de António Aroso Nº937,3438-882,Eduarda.Mota@gmail.com,448082475,924175638
Regina Simone Oliveira Carvalho Cardoso Freitas,Avenida de Nun'Álvares Pereira Nº373,9831-222,Regina.Freitas@outlook.com,611479832,960469616
Cloé Brito Assunção,Bairro da Pasteleira Nº949,6982-376,Cloé.Assunção@outlook.pt,766109307,913480630
Manuela Fernandes Teixeira Rodrigues Almeid,Rua do Açúcar Nº813,4533-036,Manuela.Almeid@gmail.com,236439726,913170529
Eliana Mafalda Ferreira Gonçalves Nogueira,Bairro de São Roque da Lameira Nº367,8178-066,Eliana.Nogueira@outlook.com,372114002,929265030
Iris Nicoleta Reis,Avenida da Associação Empresarial de Portugal Nº183,3443-935,Iris.Reis@outlook.pt,234920705,923351281
Benedita Antunes,Beco do Outeiro Nº860,4712-503,Benedita.Antunes@gmail.com,626329545,933490947
Joelson Lucca Cunha,Avenida 25 de Abril Nº278,9561-579,Joelson.Cunha@outlook.com,761551778,910030646
Saúl Nataniel Neves Tavares Ferreira Araújo,Beco de S. Macário Nº244,8188-200,Saúl.Araújo@outlook.pt,686524525,923255108
Olívia Torres,Bairro da Pasteleira Nº242,9499-757,Olívia.Torres@gmail.com,787018421,917923135
Asael Carneiro,Bairro de Casas Económicas do Ilhéu Nº528,1298-765,Asael.Carneiro@isec.pt,750673102,921945985
Sancho Barbosa Neves Reis,Azinhaga da Bruxa Nº896,9639-942,Sancho.Reis@mundo.pt,694415418,922024782
Iara Brito Sá Marques Santos,Alameda Arquitecto Carlos Ramos Nº12,2248-333,Iara.Santos@outlook.com,795045350,939115867
Edmundo Matos,Bairro da Rainha D. Leonor Nº961,9513-946,Edmundo.Matos@outlook.com,642174745,923292009
Ivan Michel Andrade,Beco de S. Marçal Nº981,3343-539,Ivan.Andrade@trabalho.pt,241828580,967961742
Dinis Teixeira Santos Nascimento Figueiredo,Avenida Flor da Rosa Nº613,8683-235,Dinis.Figueiredo@outlook.com,374480243,922077550
Vincent Marley Guerreiro,Avenida de Gustavo Eiffel Nº853,2395-970,Vincent.Guerreiro@outlook.com,412682304,937108979
Rayan Freitas Abreu Machado Azevedo,Beco do Paço Nº440,7118-791,Rayan.Azevedo@outlook.pt,479810554,934963777
Morgana Luciana Maia Castro Branco,Jardim das Pichas Murchas Nº987,9134-127,Morgana.Branco@outlook.com,328012773,967923864
Yago Sá,Alameda do Dr. António Macedo Nº108,6483-825,Yago.Sá@isec.pt,758619614,936725355
Ester Cloe Freitas Almeid,Beco de Bonjóia Nº243,7767-059,Ester.Almeid@isec.pt,403260692,915593276
Lurdes Manuela Melo,Alameda de Cláudio Carneiro Nº323,2794-886,Lurdes.Melo@gmail.com,586886700,966018270
Ângela Barbosa,Avenida de Nun'Álvares Pereira Nº304,7667-149,Ângela.Barbosa@gmail.com,349358207,933441237
Flor Isabella Esteves Tavares Faria Nogueira,Beco do Outeiro Nº174,6913-230,Flor.Nogueira@isec.pt,265393884,939080258
Bogdan Moreira Barros Tavares Assunção,A Triste-Feia Nº206,6584-082,Bogdan.Assunção@gmail.com,266783050,911149676
Nádia Evelina Assunção Azevedo,Bairro de Casas Económicas de Paranhos Nº598,3474-414,Nádia.Azevedo@isec.pt,626997642,936701354
Cloé Evelina Mota,Bairro de Casas Económicas da Azenha Nº590,9884-949,Cloé.Mota@hotmail.com,210596930,927782895
Aurélio Mendes,Avenida dos Aliados Nº976,3378-470,Aurélio.Mendes@outlook.com,360074008,964492292
Soraya Magalhães Nascimento Melo Gomes,Bairro do Leal Nº610,7413-657,Soraya.Gomes@outlook.pt,543179634,920384746
Leonel Dinis Almeid,Bairro do Carvalhido Nº715,2916-638,Leonel.Almeid@gmail.com,271097164,931397926
Valdemar Araújo Nascimento Mota Lopes,Travessa da Amorosa Nº153,1374-074,Valdemar.Lopes@gmail.com,791790142,964200068
Celso Amaral,Alameda dos Capitães de Abril Nº817,7519-716,Celso.Amaral@mundo.pt,374586351,923015086
Ibraima Igor Azevedo Ribeiro Batista,Beco da Senhora da Luz Nº11,8514-243,Ibraima.Batista@hotmail.com,754612244,925638454
Linda Keyla Santos Vicente Mota,Avenida do Parque Nº836,2689-756,Linda.Mota@outlook.com,384611106,921672078
Mateus Gui Figueiredo Anjos Faria,A Triste-Feia Nº89,3846-346,Mateus.Faria@gmail.com,414704648,930598158
Nuno Vicente Branco,Bairro de Casas Económicas de Marechal Gomes da Costa Nº156,9387-605,Nuno.Branco@hotmail.com,371949820,960734476
Ivana Naiara Leite Domingues,Bairro do Leal Nº136,6846-935,Ivana.Domingues@trabalho.pt,242434223,963300382
Rayan Sousa,Beco do Pedregulho Nº298,1214-824,Rayan.Sousa@outlook.com,654367260,924099708
Mateus Kristian Borges Sá,Beco de Carreiras Nº647,6533-112,Mateus.Sá@gmail.com,407968232,929052927
Ruby Nádia Leite Torres Leal,Beco da Bicha Nº127,1556-207,Ruby.Leal@hotmail.com,313010769,926581744
Alexandro Rodrigues Barros Abreu Melo,Bairro Herculanoo Nº939,1794-135,Alexandro.Melo@gmail.com,561450633,921519258
Jayson Vicente Andrade,Bairro do Aleixo Nº354,4773-794,Jayson.Andrade@mundo.pt,470897048,922102836
Mayara Raposo Abreu,Beco de S. Macário Nº550,6227-366,Mayara.Abreu@outlook.pt,322436807,917295374
Naíma Suéli Garcia Faria Amorim Brito,Bairro de Casas Económicas de António Aroso Nº877,2466-495,Naíma.Brito@outlook.com,654031264,913354180
Denis Carneiro Pinho Rocha Coelho,Beco da Bela Vista Nº409,6726-376,Denis.Coelho@outlook.com,205044868,915542285
Vera Barros Ramos Lima Pinho,Beco de Passos Manuel Nº594,7113-603,Vera.Pinho@trabalho.pt,207602515,967036470
India Carvalho Borges Vicente Moura,Rua do Açúcar Nº626,7664-797,India.Moura@hotmail.com,734056770,936796642
Salvador Alves Henriques Fonseca,Avenida de Rodrigues de Freitas Nº366,5869-624,Salvador.Fonseca@trabalho.pt,453903655,967639448
Kévim Kelvin Alves Matos,Bairro de Casas Económicas do Amial Nº110,1357-191,Kévim.Matos@hotmail.com,432662712,912634725
Mathilde Paiva,Beco de Bonjóia Nº934,7657-358,Mathilde.Paiva@trabalho.pt,604968714,935642834
Magno Gaspar Gaspar Barros Raposo,Bairro de Francos Nº301,2444-394,Magno.Raposo@trabalho.pt,735856702,931746814
Orlando Hernâni Jesus Pinto Carneiro Branco,Bairro de Ramalde Nº990,2412-060,Orlando.Branco@isec.pt,225710690,916989568
Jóni Mael Domingues Nogueira Mendes,Bairro da Pasteleira Nº801,7436-198,Jóni.Mendes@isec.pt,655248010,912931724
Divany Matias Branco Ramos Carneiro Rodrigues,Bairro do Aleixo Nº650,1592-809,Divany.Rodrigues@outlook.pt,373695376,914017857
Taís Mathilde Moreira Pinto,Beco do Arrabalde Nº920,7187-780,Taís.Pinto@isec.pt,296330568,935760608
Rita Magalhães Maia,Bairro do Cerco do Porto Nº53,1118-393,Rita.Maia@trabalho.pt,578937069,962185458
Martinha Bia Pinho Rocha,Bairro de Manuel Cardoso Agrelos Nº427,1517-515,Martinha.Rocha@hotmail.com,719876431,911271182
Fabrício Alves Macedo Sá,Beco do Meiral Nº237,4694-433,Fabrício.Sá@mundo.pt,752148080,966279300
Edgar Azevedo,Bairro de Pio XII Nº939,5997-103,Edgar.Azevedo@gmail.com,660690700,932522272
Ivana Costa Gomes Vaz Tavares,Avenida de Montevideu Nº380,4858-260,Ivana.Tavares@outlook.com,311794818,937189357
Krishna Loureiro Amaral Vicente Costa,Beco do Machado Nº299,5671-045,Krishna.Costa@mundo.pt,435466964,915991981
Adriana Abreu Paiva Antunes Freitas,Alameda de Eça de Queirós Nº905,3549-676,Adriana.Freitas@hotmail.com,273996535,926322957
Adilson Pires Monteiro Soares,Avenida de Vasco da Gama Nº85,3459-798,Adilson.Soares@outlook.com,742752873,965699498
Fabiana Amélia Tavares Pires Santos Faria,Alameda das Fontainhas Nº73,8917-551,Fabiana.Faria@isec.pt,299256315,935497887
Luna Valente Gomes,Bairro de São Vicente de Paulo Nº725,5259-202,Luna.Gomes@outlook.com,217401485,923964784
Vinicius Francisco Henriques Freitas,Avenida de Vímara Peres Nº356,6953-737,Vinicius.Freitas@isec.pt,485329057,927034422
Abraão Fernandes Correia Coelho Reis,Bairro da Fonte da Moura Nº425,5244-470,Abraão.Reis@outlook.pt,625623075,910686676
Darius Cardoso,Alameda do Prof. Ruy Luís Gomes Nº172,1847-310,Darius.Cardoso@gmail.com,456709511,920207595
Maksym Kévin Valente Castro,Avenida do Dr. Antunes Guimarães Nº680,7985-729,Maksym.Castro@trabalho.pt,617564359,915464446
Vivaldo Sousa Fernandes,Avenida da BoavistaOuro e Massarelos Nº881,9598-061,Vivaldo.Fernandes@gmail.com,266230503,938709017
Raquel Moura Macedo Valente Moreira,Avenida de Rodrigues de Freitas Nº593,6724-327,Raquel.Moreira@hotmail.com,724928181,917681039
Firmino Marino Cardoso Azevedo Ferreira,Alameda de Basílio Teles Nº256,2498-338,Firmino.Ferreira@hotmail.com,658204149,916808772
Yasmin Bianca Leal Assunção,Avenida do Parque Nº501,1476-405,Yasmin.Assunção@hotmail.com,299791192,964180007
Kelly Elsa Maia,Avenida de Vasco da Gama Nº184,5354-372,Kelly.Maia@hotmail.com,776321807,939444978
César Neves Faria,Bairro do Aleixo Nº760,9719-558,César.Faria@isec.pt,593358512,931453360
Maksym Vincent Amorim Miranda Baptista,Beco de S. Marçal Nº909,8362-731,Maksym.Baptista@gmail.com,517635315,933569665
Yannis Mélvin Loureiro Coelho Freitas Pereira,Alameda Arquitecto Carlos Ramos Nº106,9794-100,Yannis.Pereira@trabalho.pt,306622933,910672179
Elisei Lukas Andrade Carneiro Monteiro,Beco de Carreiras Nº412,2642-894,Elisei.Monteiro@outlook.com,294472864,926905282
Thiago Baptista Faria Simões,Alameda de Cláudio Carneiro Nº126,5111-032,Thiago.Simões@outlook.com,449671384,961888980
Elizaveta Vaz Nogueira Barros Macedo,Azinhaga da Bruxa Nº853,3889-136,Elizaveta.Macedo@trabalho.pt,299343906,919834136
Ashley Salomé Borges Faria Paiva,Bairro de Pio XII Nº864,7721-828,Ashley.Paiva@trabalho.pt,629250747,965103298
Delmar Neves Rocha,Avenida de Fontes Pereira de Melo Nº327,5429-133,Delmar.Rocha@hotmail.com,606204580,921524895
Nádia Tatiana Morais,Beco do Paço Nº602,2943-901,Nádia.Morais@hotmail.com,748491186,921870512
Evelina Lua Sousa Domingues Moura Jesus,Bairro da Pasteleira Nº429,3181-610,Evelina.Jesus@outlook.pt,343036941,962374559
Amália Garcia Marques Maia Marques,Beco da Bicha Nº979,4551-808,Amália.Marques@outlook.com,296042215,932811437
Amélia Mirella Pereira,Beco do Pedregulho Nº675,1522-520,Amélia.Pereira@hotmail.com,625166353,914791119
Gualter Martins,Avenida de Rodrigues de Freitas Nº651,8282-785,Gualter.Martins@outlook.com,785701562,969381888
Tamára Camila Campos,Alameda de Manuel d'Arriaga Nº330,7884-566,Tamára.Campos@gmail.com,529426470,930199239
Caleb Pablo Baptista,Alameda de 25 de Abril Nº261,4776-843,Caleb.Baptista@trabalho.pt,235384587,933414406
Alexandru Paiva,Bairro do Carvalhido Nº315,9143-035,Alexandru.Paiva@trabalho.pt,571684965,914228217
Kevin Joabe Leal Barbosa Fonseca,Beco de Carreiras Nº673,1287-483,Kevin.Fonseca@outlook.pt,794960603,967706752
Élio Pinto Maia Lopes Barbosa,Avenida da França Nº941,2674-340,Élio.Barbosa@isec.pt,256215758,932999165
Cátia Flávia Azevedo Marques Simões,Avenida do Bessa Nº677,7768-563,Cátia.Simões@outlook.pt,458072183,965093716
Micaela Ânia Carvalho Assunção,Avenida de Vímara Peres Nº92,6826-537,Micaela.Assunção@isec.pt,740586548,967243484
Alice Priscila Esteves Costa,Beco de S. João da Foz Nº682,4734-656,Alice.Costa@mundo.pt,436615394,914301637
Anamar Azevedo Abreu Correia Figueiredo,Alameda de Manuel d'Arriaga Nº876,1266-534,Anamar.Figueiredo@hotmail.com,466576847,934684300
Denise Pinheiro,Bairro da Rainha D. Leonor Nº643,4528-137,Denise.Pinheiro@isec.pt,378765981,939849159
Valério Gaspar Neto Branco,Alameda do Dr. António Macedo Nº641,2464-019,Valério.Branco@isec.pt,377994287,966000101
Joabe Batista Mota Macedo,Bairro de Pio XII Nº30,6863-732,Joabe.Macedo@hotmail.com,574737858,936344019
Aisha Luana Pinheiro,A Triste-Feia Nº177,3826-614,Aisha.Pinheiro@hotmail.com,314945909,937097138
Álvaro Christian Nascimento,Avenida do Conselho da Europa Nº325,7386-678,Álvaro.Nascimento@trabalho.pt,605688088,917532921
Maya Alexandra Neto,Avenida José Domingues dos Santos Nº736,3478-685,Maya.Neto@outlook.com,299885249,961992032
