NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Reinaldo Amadeu Mendes Machado,Bairro de Casas Económicas da Azenha Nº307,7163-116,Reinaldo.Machado@hotmail.com,708172638,927125879
Oceana Pacheco Sá Mendes,Rua do Açúcar Nº29,8315-640,Oceana.Mendes@outlook.pt,319277254,926815972
Daniela Simões Vieira Fonseca,Bairro Herculanoo Nº456,3167-195,Daniela.Fonseca@mundo.pt,571441974,929068450
Adelino Fabrício Nascimento Mota Gonçalves Amaral,Avenida do Conselho da Europa Nº590,9911-497,Adelino.Amaral@hotmail.com,472067945,934742756
Maria Morais Antunes,Avenida do Brasil Nº76,3415-204,Maria.Antunes@outlook.pt,644544341,929136665
Iara Castro,Bairro do Falcão Nº637,8638-751,Iara.Castro@isec.pt,316587490,965805985
Josias Alex Santos Matos Antunes,Avenida do Conselho da Europa Nº39,6796-829,Josias.Antunes@trabalho.pt,568539336,963186575
Jennifer Daisi Costa Borges,Beco do Paço Nº532,8534-330,Jennifer.Borges@isec.pt,747889617,962351994
Zion Miranda Torres,Bairro de Casas Económicas do Amial Nº937,4945-089,Zion.Torres@isec.pt,590553850,965135706
Nikita Josias Valente Paiva Vicente Mendes,Alameda de Cláudio Carneiro Nº385,1683-215,Nikita.Mendes@isec.pt,699599899,931607952
Adolfo Adriano Marques Abreu,Bairro do Lagarteiro Nº711,4831-036,Adolfo.Abreu@outlook.pt,532713819,963793918
Raphaël Neves Domingues Leal Sá,Escadinhas da Porta do Carro Nº119,1972-450,Raphaël.Sá@isec.pt,459007050,925451594
Maya Maia Raposo Ribeiro Anjos,Avenida de D. Afonso Henriques Nº309,6452-804,Maya.Anjos@trabalho.pt,343496301,961191856
Aléxis Mohammad Andrade Cunha Raposo Marques,Avenida de D. João II Nº582,6575-229,Aléxis.Marques@outlook.pt,624387835,925685709
Valentin Toni Rodrigues Neto,Alameda dos Capitães de Abril Nº726,6724-295,Valentin.Neto@mundo.pt,295206402,911626863
Matheus Dionísio Faria,Bairro do Bom Sucesso Nº990,9966-946,Matheus.Faria@outlook.com,207779034,913031842
Timóteo Domingues,Avenida de Paiva Couceiro Nº948,7328-874,Timóteo.Domingues@gmail.com,353152691,916777927
Irís Nicole Cruz Magalhães,Alameda do Prof. Hernâni Monteiro Nº802,9233-161,Irís.Magalhães@gmail.com,208775043,963777892
Silas Marques Gaspar Silva Nascimento,Bairro de Casas Económicas de Paranhos Nº53,9364-779,Silas.Nascimento@gmail.com,647675948,921097867
Josiane Cunha Vaz,Alameda das Antas Nº614,9373-136,Josiane.Vaz@gmail.com,478525368,926480731
Víctor Kauan Cruz Moura,Beco de Carreiras Nº786,1961-140,Víctor.Moura@trabalho.pt,524254794,928862270
Lana Daniela Correia Valente Vicente Pinto,Avenida de Vímara Peres Nº406,1392-584,Lana.Pinto@trabalho.pt,615562741,966185589
Oliver Henriques Pires Barbosa Anjos,Avenida Flor da Rosa Nº406,3438-535,Oliver.Anjos@outlook.pt,403834890,935993437
Henry Baptista Martins,Bairro de São Vicente de Paulo Nº501,7298-619,Henry.Martins@isec.pt,682054748,921804154
Denilson Sá,Bairro de Manuel Cardoso Agrelos Nº835,8519-501,Denilson.Sá@mundo.pt,459493394,938136269
Thomas Rocha Domingues Fonseca,Beco da Senhora da Luz Nº934,6997-526,Thomas.Fonseca@outlook.pt,767170181,922204445
Lorenzo Théo Teixeira Moura Sá Coelho,Alameda Arquitecto Carlos Ramos Nº76,3229-449,Lorenzo.Coelho@outlook.pt,227119609,929071109
Ariana Sheila Gonçalves Esteves Carneiro Nascimento,Beco de Carreiras Nº506,8324-095,Ariana.Nascimento@isec.pt,498892090,914645992
Susana Castro Nunes Macedo,Avenida de Gustavo Eiffel Nº862,3333-609,Susana.Macedo@outlook.pt,689677658,960224219
Eric Sílvio Nogueira Sousa Figueiredo,Alameda de Basílio Teles Nº859,5445-395,Eric.Figueiredo@outlook.pt,546948401,912306424
Caroline Sousa Valente Simões Abreu,Alameda dos Capitães de Abril Nº904,6526-518,Caroline.Abreu@hotmail.com,446947048,960372593
Bianca Márcia Moreira,Bairro do Viso Nº979,5271-783,Bianca.Moreira@mundo.pt,657762862,928878420
Aaron Teixeira,Beco de S. João da Foz Nº536,4756-989,Aaron.Teixeira@mundo.pt,645965770,914645277
Mamadou Rui Azevedo Araújo Castro,Alameda Arquitecto Carlos Ramos Nº181,6896-923,Mamadou.Castro@trabalho.pt,568373592,928788789
Thomas Tavares,Avenida da Associação Empresarial de Portugal Nº500,4644-841,Thomas.Tavares@outlook.com,450841970,961214775
Mariana Alessia Neto Rocha Matias,Beco do Pedregulho Nº623,8326-097,Mariana.Matias@outlook.pt,494242364,921740204
Iva Torres Nascimento,Bairro do Aleixo Nº442,7799-203,Iva.Nascimento@trabalho.pt,580015267,910196300
Lorena Torres,Avenida da França Nº834,1775-148,Lorena.Torres@mundo.pt,741756350,969476668
Abdul Jesus,Beco do Campo Nº91,1394-862,Abdul.Jesus@gmail.com,575762884,929701140
Leone Moura,Avenida de Nun'Álvares Pereira Nº410,2724-628,Leone.Moura@outlook.pt,474968484,914416648
Valentina Abreu Correia Freitas,Beco do Meiral Nº377,6162-411,Valentina.Freitas@outlook.pt,620826825,923604461
Adonai Bo Barros,Avenida 25 de Abril Nº983,3969-655,Adonai.Barros@outlook.com,710900755,963043796
Ruby Viktoria Sousa Campos,Avenida de Paiva Couceiro Nº192,3978-302,Ruby.Campos@outlook.com,221803696,933448826
Yara Azevedo Amorim,Jardim das Pichas Murchas Nº105,2836-704,Yara.Amorim@outlook.com,492626916,919982203
Liara Melinda Monteiro Carvalho,Avenida de Paiva Couceiro Nº629,8536-067,Liara.Carvalho@hotmail.com,793442789,910162364
Mauro Coelho Pinheiro Monteiro,Bairro do Dr. Nuno Pinheiro Torres Nº955,5349-702,Mauro.Monteiro@isec.pt,709809775,926665837
Kévin Pires Morais,Jardim das Pichas Murchas Nº705,8525-901,Kévin.Morais@trabalho.pt,438703014,933421265
Teresinha Vicente,Bairro de Casas Económicas do Amial Nº146,4718-271,Teresinha.Vicente@gmail.com,718254977,939604574
Ionut Figueiredo Santos Lopes Batista,Avenida de Gustavo Eiffel Nº874,3529-585,Ionut.Batista@trabalho.pt,500330486,964982123
Romeu Henriques,Alameda de Cláudio Carneiro Nº275,1139-660,Romeu.Henriques@trabalho.pt,222479163,921893146
Fabian Adelino Matos Soares,Bairro de Casas Económicas da Azenha Nº138,8751-030,Fabian.Soares@isec.pt,303580607,960443110
Carla Pinto Neto Monteiro,Bairro de Casas Económicas da Azenha Nº872,7175-182,Carla.Monteiro@gmail.com,284418162,936644660
Anastácia Karen Barros,Bairro do Cerco do Porto Nº179,6699-401,Anastácia.Barros@outlook.com,254408680,926846970
Jayden Jerónimo Pinto,Avenida de D. Afonso Henriques Nº995,8784-294,Jayden.Pinto@trabalho.pt,527648990,930098153
Martin Sá Lopes,Avenida do Conselho da Europa Nº784,5877-021,Martin.Lopes@mundo.pt,616012594,961429697
Tânia Rosa Pereira Soares,Bairro de Casas Económicas da Azenha Nº337,4895-956,Tânia.Soares@outlook.pt,333048986,912514912
Sancho Mateus Matos Maia Santos Oliveira,Bairro da Rainha D. Leonor Nº158,9194-913,Sancho.Oliveira@outlook.com,367158427,961837844
Cármen Anita Oliveira Silva,Beco de S. João da Foz Nº764,2988-167,Cármen.Silva@trabalho.pt,734874122,968536819
Ivan Carvalho Cunha,Alameda de Basílio Teles Nº127,2959-992,Ivan.Cunha@isec.pt,642416278,924538387
Amanda Almeid Ferreira,Avenida de D. João II Nº605,4137-191,Amanda.Ferreira@outlook.com,333646434,969905338
Sílvio Ramos Moreira,Beco do Campo Nº911,7616-736,Sílvio.Moreira@gmail.com,423530244,968980379
João Almeid Rocha,Rua do Açúcar Nº252,2211-648,João.Rocha@isec.pt,336139353,934079616
Jaime Leite Pires Leal Ramos,Beco do Outeiro Nº487,3748-167,Jaime.Ramos@gmail.com,243143161,962088303
Rayan Natã Marques Borges,Escadinhas da Porta do Carro Nº904,5687-046,Rayan.Borges@trabalho.pt,304786403,966067627
Anton Oliveira,Avenida de Paiva Couceiro Nº551,1994-341,Anton.Oliveira@hotmail.com,369742221,914868375
Ângelo Josué Figueiredo Fernandes Matos,Alameda de Basílio Teles Nº568,3947-578,Ângelo.Matos@gmail.com,453074659,922185322
Renata Solange Amorim,Alameda de Eça de Queirós Nº434,9488-905,Renata.Amorim@trabalho.pt,261736016,935544425
Susana Ribeiro,Avenida de D. Afonso Henriques Nº739,5334-235,Susana.Ribeiro@outlook.com,554821250,961161193
Marcela Liah Ferreira,Avenida de Camilo Nº688,1681-528,Marcela.Ferreira@isec.pt,730725530,910109790
Michelle Nogueira Machado,Avenida de Fontes Pereira de Melo Nº784,5676-638,Michelle.Machado@outlook.pt,570371290,912702852
Edmundo Davide Esteves Correia Leal Santos,Bairro do Leal Nº548,6283-605,Edmundo.Santos@isec.pt,621580637,916604444
Maria Sofia Cunha,A Triste-Feia Nº76,8778-913,Maria.Cunha@outlook.com,592426911,935282677
Simaura Ribeiro Monteiro,Beco do Paço Nº933,9696-170,Simaura.Monteiro@trabalho.pt,659135843,926804889
Liane Marina Figueiredo Maia Nogueira,Beco de Carreiras Nº47,4961-791,Liane.Nogueira@isec.pt,289267261,927189612
Mirela Barbosa Neto Faria Vicente,Beco da Senhora da Luz Nº14,8894-466,Mirela.Vicente@isec.pt,480765949,927466473
Penélope Mota Branco Barbosa Barbosa,Avenida do Dr. Antunes Guimarães Nº52,2674-629,Penélope.Barbosa@trabalho.pt,574261641,918990357
Assane Nunes Branco,Beco de Bonjóia Nº952,2693-069,Assane.Branco@outlook.pt,749460756,919599890
Assane Santos Leal Marques Santos,Avenida de Fernão de Magalhães Nº624,5229-283,Assane.Santos@mundo.pt,618480646,922972337
Alissa Mota Valente Lourenço Morais,Avenida de Montevideu Nº363,1193-413,Alissa.Morais@mundo.pt,790371191,918737005
Jorge Ibraima Henriques,Alameda das Fontainhas Nº717,8818-455,Jorge.Henriques@outlook.com,555585067,914269769
Milana Neves Miranda Lopes,Bairro de Manuel Cardoso Agrelos Nº297,2178-655,Milana.Lopes@isec.pt,780893007,918215793
Magda Érica Garcia Campos Figueiredo Sousa,Beco do Belo Nº566,4791-111,Magda.Sousa@gmail.com,748818794,936090022
Luísa Helena Ferreira,Avenida do Brasil Nº271,6215-013,Luísa.Ferreira@gmail.com,211896509,925645750
Rosana Melo Amorim Paiva,Bairro de São Roque da Lameira Nº484,8757-245,Rosana.Paiva@gmail.com,356855147,925511826
Saúl Isaac Gonçalves,Azinhaga da Bruxa Nº878,1163-229,Saúl.Gonçalves@isec.pt,217713248,916997734
Eduardo Alberto Oliveira,Beco do Preto Nº568,7735-599,Eduardo.Oliveira@hotmail.com,401805431,925084021
Mohamed Vasco Melo Rocha,Beco de Carreiras Nº664,5185-265,Mohamed.Rocha@hotmail.com,210046361,969322010
Matilda Cátia Vieira Campos,Bairro do Bom Sucesso Nº885,3254-770,Matilda.Campos@outlook.com,681994597,927647381
Edilson Marley Morais Abreu Freitas Santos,Rua dos Sete Céus Nº591,1216-430,Edilson.Santos@outlook.com,593345376,966335379
Roxana Pereira Brito Castro Macedo,Avenida do Parque Nº744,1563-761,Roxana.Macedo@isec.pt,506008818,925837596
Ana Maiara Amaral Azevedo Silva,Bairro de Casas Económicas das Condominhas Nº592,6269-847,Ana.Silva@hotmail.com,491809783,925109854
Layla Tatiana Tavares,Bairro da Agra do Amial Nº531,8536-080,Layla.Tavares@isec.pt,737822044,962079502
Mélanie Branco Maia,Bairro da Agra do Amial Nº309,2396-933,Mélanie.Maia@isec.pt,216286147,966234741
Víctor Leal Brito Mota Barbosa,Avenida de Fontes Pereira de Melo Nº381,4591-995,Víctor.Barbosa@outlook.com,573590610,961458670
Alina Teresinha Costa Matias,Bairro da Rainha D. Leonor Nº854,6331-174,Alina.Matias@outlook.com,491670572,911834293
Esmeralda Paiva,Avenida dos Combatentes da Grande Guerra Nº129,4594-308,Esmeralda.Paiva@gmail.com,488431819,936842271
Manuela Martins,Bairro de Casas Económicas de Marechal Gomes da Costa Nº802,3847-000,Manuela.Martins@hotmail.com,311134213,961066601
Marta Sheila Araújo Cunha Anjos,Bairro de Manuel Cardoso Agrelos Nº971,8475-630,Marta.Anjos@trabalho.pt,264251185,910600759
Francisca Correia Magalhães Mota,Avenida da BoavistaOuro e Massarelos Nº264,2965-748,Francisca.Mota@trabalho.pt,743212396,929900517
Ibrahima Dário Rodrigues,A Triste-Feia Nº795,8284-166,Ibrahima.Rodrigues@trabalho.pt,674248225,936958405
Eliza Cunha Garcia,Avenida da Associação Empresarial de Portugal Nº385,8199-600,Eliza.Garcia@outlook.com,593883283,919533510
Oceana Suéli Assunção Esteves Lima,Bairro do Aleixo Nº716,2841-798,Oceana.Lima@outlook.com,590887509,932220724
Delfim Ionut Soares Assunção,Alameda de Cláudio Carneiro Nº376,4852-118,Delfim.Assunção@gmail.com,431151435,915408305
Andreo Cruz Soares Lima Abreu,Avenida José Domingues dos Santos Nº468,8252-133,Andreo.Abreu@isec.pt,296219322,930589370
Leone Kauan Guerreiro Vaz Amaral,Bairro de Pio XII Nº705,1997-315,Leone.Amaral@gmail.com,762154527,937392594
Yannick Torres,Beco da Senhora da Luz Nº776,3523-188,Yannick.Torres@hotmail.com,629897958,936626884
Marina Mercedes Abreu Ferreira,Bairro de Ramalde Nº431,1723-147,Marina.Ferreira@isec.pt,618405250,964229566
Celso Soares Nogueira,Beco do Outeiro Nº900,7175-374,Celso.Nogueira@outlook.com,242595261,912538845
Anaísa Vaz Pinho Andrade Anjos,Alameda de 25 de Abril Nº4,2335-020,Anaísa.Anjos@outlook.pt,561092924,966366184
José Mohamed Rocha Campos Rodrigues Coelho,Travessa da Amorosa Nº660,1732-774,José.Coelho@outlook.com,574832058,915236763
Manassés Tiago Batista Nogueira,Beco de Carreiras Nº705,6693-863,Manassés.Nogueira@mundo.pt,606799981,924027222
Giovana Liara Ribeiro Gonçalves Pereira Pinho,Avenida Flor da Rosa Nº238,3464-991,Giovana.Pinho@gmail.com,339494141,933791377
Adelaide Faria Fernandes Assunção,Beco da Bela Vista Nº107,8115-573,Adelaide.Assunção@trabalho.pt,324636146,967279511
Aisha Mafalda Azevedo,Bairro do Regado Nº135,3453-213,Aisha.Azevedo@mundo.pt,395604881,931075364
Nuria Natália Moreira Leite Carvalho,Avenida de Fernão de Magalhães Nº175,2729-420,Nuria.Carvalho@isec.pt,402425890,933262059
Matilda Karen Pacheco Lima Loureiro Torres,Avenida dos Combatentes da Grande Guerra Nº470,6377-048,Matilda.Torres@hotmail.com,360966139,969655120
Laura Maira Antunes Moreira Machado,Escadinhas da Porta do Carro Nº200,8535-481,Laura.Machado@isec.pt,357957676,967893892
Gabriella Anaísa Leal Ribeiro,Avenida dos Aliados Nº340,6836-199,Gabriella.Ribeiro@hotmail.com,463746129,939685894
Eliza Freitas Esteves,Avenida do Parque Nº80,3156-117,Eliza.Esteves@outlook.pt,482603313,939736316
Viviane Viviana Henriques,Beco do Outeiro Nº977,8151-089,Viviane.Henriques@trabalho.pt,347114489,930731012
Tiago Baptista,Travessa da Amorosa Nº635,4776-878,Tiago.Baptista@isec.pt,242609684,927985139
Carolina Leal,Avenida do Dr. Antunes Guimarães Nº862,2491-233,Carolina.Leal@gmail.com,566168340,929571904
Ziyu Lyan Batista,Travessa da Amorosa Nº921,8532-418,Ziyu.Batista@isec.pt,768066414,921868671
Lara Giovanna Macedo Costa Gonçalves Matias,Beco do Preto Nº927,1172-359,Lara.Matias@trabalho.pt,688370187,930852055
Adelina Lívia Moreira Barros,Beco do Pedregulho Nº185,9857-588,Adelina.Barros@outlook.pt,763905695,968807741
Jerson Vicente Teixeira,Avenida José Domingues dos Santos Nº953,2396-483,Jerson.Teixeira@mundo.pt,387289266,961254018
Diana Benedita Anjos Tavares Melo Azevedo,Bairro da Rainha D. Leonor Nº39,7541-264,Diana.Azevedo@isec.pt,486501235,962246232
Liah Cardoso Maia,Bairro de Casas Económicas da Azenha Nº717,6367-413,Liah.Maia@outlook.pt,705537725,967716576
Leone Isael Ribeiro Antunes Antunes Almeid,Avenida da França Nº468,3784-910,Leone.Almeid@isec.pt,323447334,925853817
Sofia Matias Amaral Almeid,Avenida de Rodrigues de Freitas Nº724,1688-833,Sofia.Almeid@isec.pt,549524676,926343444
Cristiano Ribeiro Cruz Miranda,Bairro de Casas Económicas de Marechal Gomes da Costa Nº91,7733-007,Cristiano.Miranda@outlook.com,374941370,966710802
Calebe Aleksander Neves Guerreiro Ferreira Garcia,Avenida de Montevideu Nº613,4161-075,Calebe.Garcia@mundo.pt,407101362,934061408
Avelino Maia Mota,Travessa da Amorosa Nº455,2349-099,Avelino.Mota@outlook.com,734351880,910834916
Taís Vieira Martins Rodrigues Matias,Bairro do Viso Nº265,2261-901,Taís.Matias@outlook.pt,399051680,966799366
Alissa Barbosa,Avenida 25 de Abril Nº729,7222-426,Alissa.Barbosa@outlook.pt,250531436,924085138
Adelino Leite,Alameda do Prof. Hernâni Monteiro Nº127,1764-712,Adelino.Leite@gmail.com,397009037,910462031
Ellen Leal Nascimento,Avenida de Vasco da Gama Nº569,2653-849,Ellen.Nascimento@gmail.com,319610578,923838841
Juliana Mendes Monteiro Morais Torres,Avenida da França Nº342,7534-296,Juliana.Torres@hotmail.com,560252487,938193636
Jénifer Tamára Pacheco Pacheco,Avenida do Dr. Antunes Guimarães Nº341,1848-094,Jénifer.Pacheco@outlook.com,253099563,911564486
Leo Gonçalves,Avenida de Fontes Pereira de Melo Nº555,7853-673,Leo.Gonçalves@isec.pt,609764806,912846517
Lisa Campos Lopes Ferreira Simões,Avenida 25 de Abril Nº392,3634-636,Lisa.Simões@isec.pt,681818148,968344793
Marcela Nascimento Lourenço Ramos Castro,Bairro do Carvalhido Nº335,7537-149,Marcela.Castro@outlook.pt,680871870,962902276
Milena Ferreira Reis Pinheiro,Beco do Pedregulho Nº157,4783-814,Milena.Pinheiro@trabalho.pt,227378176,968985050
Edwardo Thomas Mendes Esteves,Avenida de Fernão de Magalhães Nº898,2635-205,Edwardo.Esteves@gmail.com,316753711,965105028
Mercês Domingues Correia Teixeira Ramos,Alameda de Basílio Teles Nº988,8241-043,Mercês.Ramos@isec.pt,614675162,920852569
Janaína Assunção Anjos,Avenida dos Combatentes da Grande Guerra Nº34,3574-290,Janaína.Anjos@trabalho.pt,421022172,915607755
Renato Kévin Guerreiro Melo Freitas,Bairro de São João de Deus Nº516,3825-312,Renato.Freitas@isec.pt,345225098,917463462
Omar Simões Nascimento,Bairro de Pio XII Nº945,5631-837,Omar.Nascimento@isec.pt,694619767,915109809
Eva Loureiro,Rua dos Sete Céus Nº853,4933-964,Eva.Loureiro@outlook.com,709351826,960050022
Malik Jan Leite Ribeiro Anjos Pinho,Avenida do Brasil Nº485,5678-862,Malik.Pinho@isec.pt,731263617,927942495
Elizaveta Cristiana Pereira,Avenida de Rodrigues de Freitas Nº969,5886-735,Elizaveta.Pereira@gmail.com,253850317,920815947
Luciana Isabela Domingues Melo Pinho Loureiro,Bairro de Casas Económicas do Ilhéu Nº320,8627-170,Luciana.Loureiro@isec.pt,789680568,916185123
Sandro Cruz Soares Marques Branco,Bairro de Casas Económicas da Boavista-Vilarinha Nº957,1212-038,Sandro.Branco@gmail.com,634560368,917996761
Erika Cíntia Costa Guerreiro Nascimento,Bairro de Costa Cabral 	Campanhã Nº736,3913-678,Erika.Nascimento@hotmail.com,542019157,931339252
Lukas Telmo Leite Henriques Amorim Soares,Bairro da Pasteleira Nº848,1877-638,Lukas.Soares@gmail.com,542221871,968377179
Hugo Oliveira Araújo Henriques,Alameda do Dr. António Macedo Nº913,2596-719,Hugo.Henriques@hotmail.com,540667205,911907943
Miranda Fernanda Lourenço,Beco do Meiral Nº551,2584-784,Miranda.Lourenço@mundo.pt,318734575,935704816
Matilde Nídia Carneiro Pinto Maia Castro,Bairro do Outeiro Nº128,1938-624,Matilde.Castro@gmail.com,568750586,963858134
Ian Viriato Simões Pinheiro Monteiro,Beco da Senhora da Luz Nº602,9415-515,Ian.Monteiro@isec.pt,675581301,963899908
Jacinta Miranda Machado,Bairro de Casas Económicas da Boavista-Vilarinha Nº830,6876-056,Jacinta.Machado@isec.pt,235632962,913055002
Silvestre Eliel Faria,Avenida de Rodrigues de Freitas Nº365,3765-224,Silvestre.Faria@trabalho.pt,572441950,962196333
Nancy Lígia Lopes Gaspar,Bairro de Francos Nº393,4629-401,Nancy.Gaspar@mundo.pt,719406082,930371597
Vinicius Dennis Pereira,Bairro do Lagarteiro Nº895,1926-423,Vinicius.Pereira@hotmail.com,770367680,915726103
Kauan Joelson Garcia Barbosa,Rua do Açúcar Nº305,9776-342,Kauan.Barbosa@trabalho.pt,414844195,928771478
Melinda Carla Morais Brito Nogueira,Beco de Bonjóia Nº263,4451-342,Melinda.Nogueira@outlook.com,672872656,914110270
Anaísa Daniela Cunha,Beco do Outeiro Nº461,7358-528,Anaísa.Cunha@outlook.pt,660245585,915281240
Ruby Vaz Abreu Barros Barros,Beco do Preto Nº501,8664-228,Ruby.Barros@trabalho.pt,258785246,920959436
Giovani Domingues Melo Nunes,Beco do Machado Nº827,4421-591,Giovani.Nunes@outlook.com,529810081,919155673
Pilar Liliana Domingues Andrade Torres Almeid,Beco de Carreiras Nº281,8622-865,Pilar.Almeid@trabalho.pt,443880077,937562299
Tito Caio Ribeiro Lopes,Beco do Belo Nº85,4785-741,Tito.Lopes@gmail.com,366158991,925461430
Emily Irís Pinto Nogueira,Bairro do Carvalhido Nº78,9214-262,Emily.Nogueira@hotmail.com,636519912,962708248
Délcio Anjos Brito,Avenida José Domingues dos Santos Nº455,8544-854,Délcio.Brito@mundo.pt,225579519,927159546
Alissa Neves,Jardim das Pichas Murchas Nº4,6821-783,Alissa.Neves@gmail.com,743482057,924554949
Adam Cardoso Moreira,Beco de S. Macário Nº769,6623-668,Adam.Moreira@trabalho.pt,608786320,927345110
